Subject,Block,CategoryNumber,ITI,Trial,CorrAns,ACC,RESP,RT,Typicality,Familiarity,Item,Category,Prime,cond_TrueFalse,TF,MoCA_dev,old_group,all_groups,group,Typi,Typi_cen,Fam_tipi_cen,Fam_tipi,CD_Log_cen,CD_Log,AoA_cen,AoA,Imag_cen,Imag,Idade,escolaridade,Vocabulary,CCT,Sex
11,2,1,1500,37,2,1,2,1115,4.916666667,3.275862069,Seal,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,4.916666667,-0.301748824,-0.65102477,3.28,-0.118577026,2.11058971,-0.635150575,2.35,-0.570121535,5.532,66,17,14,0.84,female
11,2,3,2000,38,2,1,2,1639,3.916666667,4.034482759,Cap,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,3.916666667,-1.040468649,-0.002656509,4.03,0.151044506,2.380211242,-0.93153293,2.05,0.920799909,6.22,66,17,14,0.84,female
11,2,1,2000,39,2,1,2,1257,6.166666667,4,Dolphin,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,6.166666667,0.621650957,-0.028591239,4,-0.246895503,1.982271233,-0.210335865,2.78,1.274026938,6.383,66,17,14,0.84,female
11,2,1,2500,40,1,1,1,1228,5.041666667,3.034482759,Tank,Weapon,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,5.041666667,-0.209408846,-0.867147524,3.03,0.622702865,2.851869601,-2.956812359,NA,-1.289577813,5.2,66,17,14,0.84,female
11,2,3,1500,41,2,1,2,1096,4.208333333,4.344827586,Tie,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,4.208333333,-0.8250087,0.265335706,4.34,0.540948559,2.770115295,0.392308258,3.39,-0.498609314,5.565,66,17,14,0.84,female
11,2,3,1500,42,1,1,1,1325,6.25,4.310344828,Pigeon,Birds,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,6.25,0.683210942,0.239400975,4.31,-0.203860871,2.025305865,-0.793221164,2.19,0.480891402,6.017,66,17,14,0.84,female
11,2,2,1500,43,1,1,1,2121,4.875,3.137931034,Axe,Weapon,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,4.875,-0.332528817,-0.772053512,3.14,0.319836526,2.549003262,0.194720021,3.19,-0.206059322,5.7,66,17,14,0.84,female
11,2,2,1500,44,2,1,2,1509,5.958333333,2.793103448,Grapefruit,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,5.958333333,0.467750993,-1.074625367,2.79,-0.616382879,1.612783857,1.2616965,4.27,-1.72298521,5,66,17,14,0.84,female
11,2,3,1500,46,1,1,1,1808,4.166666667,2.620689655,Tear gass,Weapon,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,4.166666667,-0.855788692,-1.22158884,2.62,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,2,4,2000,47,2,1,2,1954,2.75,3.379310345,Canoe,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,2.75,-1.902308444,-0.564575668,3.38,-0.146381366,2.08278537,0.708449437,3.71,0.149334744,5.864,66,17,14,0.84,female
11,2,4,2500,48,1,1,1,2192,5.375,2.517241379,Flamingo,Birds,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,5.375,0.036831096,-1.308037941,2.52,-0.660965012,1.568201724,1.37037003,4.38,-0.385923391,5.617,66,17,14,0.84,female
11,2,2,3000,49,2,1,2,961,4.75,2.896551724,Avocado,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,4.75,-0.424868795,-0.979531356,2.9,-0.575954222,1.653212514,1.982893565,5,-0.849669306,5.403,66,17,14,0.84,female
11,2,3,1500,50,2,1,2,1564,3.416666667,5.379310345,Belt,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,3.416666667,-1.409828561,1.164406361,5.38,0.685176421,2.914343157,-0.763582929,2.22,0.743102877,6.138,66,17,14,0.84,female
11,2,3,2000,51,1,1,1,1220,5.416666667,4.275862069,Duck,Birds,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,5.416666667,0.067611089,0.213466245,4.28,0.406317011,2.635483747,-1.267432933,1.71,0.738768803,6.136,66,17,14,0.84,female
11,2,2,3000,52,1,1,1,1800,5.958333333,4.448275862,Chicken,Birds,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,5.958333333,0.467750993,0.360429717,4.45,0.723625707,2.952792443,-0.852497635,2.13,1.414884341,6.448,66,17,14,0.84,female
11,2,1,2000,53,1,1,1,1832,5.708333333,2.103448276,Pheasant,Birds,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,5.708333333,0.283071037,-1.671124167,2.1,-0.627106745,1.602059991,1.627234738,4.64,-2.444608525,4.667,66,17,14,0.84,female
11,2,2,1500,56,1,1,1,1499,5.541666667,2.551724138,Vulture,Birds,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,5.541666667,0.159951067,-1.282103211,2.55,-0.274924227,1.954242509,1.745787681,4.76,0.257686593,5.914,66,17,14,0.84,female
11,2,1,1000,57,1,1,1,1294,6.625,4.862068966,Ladle,Kitchent Utensil,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,6.625,0.960230877,0.714871033,4.86,-2.229166736,NA,-2.956812359,NA,0.554570659,6.051,66,17,14,0.84,female
11,2,4,2500,59,2,1,2,1817,2.375,2.827586207,Sled,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,2.375,-2.179328379,-1.040045727,2.83,-0.102061938,2.127104798,-0.081903511,2.91,-0.780324122,5.435,66,17,14,0.84,female
11,2,3,3000,60,1,1,1,1790,3.958333333,3.551724138,Timer,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,3.958333333,-1.009688656,-0.417612196,3.55,-0.30488745,1.924279286,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,2,2,1500,61,2,1,2,1069,3.869565217,2.965517241,Cherry,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,3.869565217,-1.075263423,-0.919016985,2.97,-1.326076749,0.903089987,1.083867087,4.09,-1.985196685,4.879,66,17,14,0.84,female
11,2,4,2000,62,1,1,1,1452,3.956521739,2.620689655,Skewer,Kitchent Utensil,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,3.956521739,-1.011026917,-1.22158884,2.62,-0.079947624,2.149219113,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,2,3,2000,63,2,1,2,1284,1.916666667,4.793103448,Necklace,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,1.916666667,-2.517908298,0.654356662,4.79,0.566017854,2.79518459,-0.55611528,2.43,-12.55817012,NA,66,17,14,0.84,female
11,2,1,3000,64,1,1,1,1139,2.833333333,5,Broom,Kitchent Utensil,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,2.833333333,-1.840748459,0.835899775,5,0.035651087,2.264817823,-0.743824105,2.24,0.515563994,6.033,66,17,14,0.84,female
11,1,1,1500,1,2,1,2,2500,6.75,6.172413793,Dog,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,6.75,1.052570855,1.847354263,6.17,1.119721987,3.348888723,-1.672488819,1.3,0.732267692,6.133,66,17,14,0.84,female
11,1,3,2500,3,2,1,2,1829,4.541666667,4.517241379,Robe,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,4.541666667,-0.578768758,0.420944088,4.52,0.030904652,2.260071388,-2.956812359,NA,-0.026195252,5.783,66,17,14,0.84,female
11,1,1,1500,4,1,1,1,1888,6.958333333,4.24137931,Broccoli,Vegetable,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,6.958333333,1.206470818,0.178886604,4.24,-0.64938314,1.579783597,0.906037674,3.91,0.368205479,5.965,66,17,14,0.84,female
11,1,1,2500,5,1,1,1,2201,6.958333333,3.482758621,Machine gun,Weapon,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,6.958333333,1.206470818,-0.478126567,3.48,0.06529949,2.294466226,0.856640614,3.86,0.370372516,5.966,66,17,14,0.84,female
11,1,4,1500,6,2,1,2,1775,5.958333333,5.413793103,Airplane,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,5.958333333,0.467750993,1.190341092,5.41,1.050500208,3.279666944,-1.583574112,1.39,1.102831016,6.304,66,17,14,0.84,female
11,1,2,3000,7,2,1,2,1446,7,5.827586207,Apple,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,7,1.237250811,1.553427318,5.83,0.490164551,2.719331287,-1.544056464,1.43,1.68142989,6.571,66,17,14,0.84,female
11,1,2,1500,8,1,1,1,2823,6.75,4.793103448,Carrot,Vegetable,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,6.75,1.052570855,0.654356662,4.79,-0.061849401,2.167317335,-0.635150575,2.35,-0.463936723,5.581,66,17,14,0.84,female
11,1,1,2500,9,2,1,2,2318,6.125,3.517241379,Giraffe,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,6.125,0.590870964,-0.443546926,3.52,-0.265378909,1.963787827,-0.941412342,2.04,-0.385923391,5.617,66,17,14,0.84,female
11,1,3,3000,10,2,1,2,1799,6.833333333,5.655172414,Shirt,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,6.833333333,1.11413084,1.406463845,5.66,0.963400717,3.192567453,-0.55611528,2.43,0.333532887,5.949,66,17,14,0.84,female
11,1,2,1500,11,1,1,1,2194,6.875,3.103448276,Revolver,Weapon,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,6.875,1.144910833,-0.806633153,3.1,0.17566698,2.404833717,1.469164149,4.48,0.656421398,6.098,66,17,14,0.84,female
11,1,3,2000,12,1,1,1,2040,6.666666667,4.655172414,Cabbage,Vegetable,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,6.666666667,0.99101087,0.54197283,4.66,-0.342676011,1.886490725,-0.319009395,2.67,-1.001361894,5.333,66,17,14,0.84,female
11,1,3,3000,13,1,1,1,1795,6.75,3.137931034,Missile,Weapon,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,6.75,1.052570855,-0.772053512,3.14,0.130668746,2.359835482,-2.956812359,NA,-0.206059322,5.7,66,17,14,0.84,female
11,1,1,2000,14,1,1,1,2261,5.714285714,2.206896552,colander,Kitchent Utensil,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,5.714285714,0.287468179,-1.576030156,2.21,-0.973894231,1.255272505,1.281455324,4.29,-1.894181131,4.921,66,17,14,0.84,female
11,1,2,1500,15,2,1,2,1748,6.958333333,5.172413793,Pear,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,6.958333333,1.206470818,0.982863248,5.17,-0.242395002,1.986771734,-1.405744699,1.57,0.6975951,6.117,66,17,14,0.84,female
11,1,4,3000,16,1,1,1,1728,6.625,4.206896552,Spinach,Vegetable,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,6.625,0.960230877,0.152951874,4.21,-0.672864235,1.556302501,-0.091782923,2.9,-1.129217076,5.274,66,17,14,0.84,female
11,1,4,2000,17,1,1,1,1703,6.291666667,3.620689655,Parakeet,Birds,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,6.291666667,0.713990935,-0.357097825,3.62,-0.638102129,1.591064607,0.007011196,3,0.517731031,6.034,66,17,14,0.84,female
11,1,3,2000,18,2,1,2,1274,6.666666667,5.24137931,Blouse,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,6.666666667,0.99101087,1.043377619,5.24,0.357420569,2.586587305,-0.595632927,2.39,1.139670645,6.321,66,17,14,0.84,female
11,1,2,1500,19,1,1,1,2013,6.375,3.344827586,Sparrow,Birds,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,6.375,0.77555092,-0.599155309,3.34,-0.443836901,1.785329835,0.056408255,3.05,0.298860295,5.933,66,17,14,0.84,female
11,1,1,1500,20,2,1,2,1649,6.333333333,4.896551724,Pig,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,6.333333333,0.744770927,0.749450674,4.9,0.949234605,3.178401342,-1.119241755,1.86,-0.255901172,5.677,66,17,14,0.84,female
11,1,4,2500,21,2,1,2,1912,6.625,5.551724138,Van,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,6.625,0.960230877,1.311369834,5.55,0.667359481,2.896526217,-0.467200573,2.52,0.480891402,6.017,66,17,14,0.84,female
11,1,3,2500,22,1,1,1,1451,5.708333333,3.275862069,Swan,Birds,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,5.708333333,0.283071037,-0.65102477,3.28,-0.191740238,2.037426498,-0.042385864,2.95,0.372539553,5.967,66,17,14,0.84,female
11,1,3,2000,23,1,1,1,2001,6.291666667,3.344827586,Stork,Birds,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,6.291666667,0.713990935,-0.599155309,3.34,-0.538970656,1.69019608,-0.842618223,2.14,0.883960281,6.203,66,17,14,0.84,female
11,1,1,2500,24,2,1,2,1770,5.041666667,2.517241379,Moose,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,5.041666667,-0.209408846,-1.308037941,2.52,-0.102061938,2.127104798,1.854461211,4.87,-1.72298521,5,66,17,14,0.84,female
11,1,4,2500,25,2,1,2,1979,3.666666667,3.068965517,Submarine,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,3.666666667,-1.225148605,-0.832567883,3.07,0.170506985,2.399673721,1.182661205,4.19,-0.51594561,5.557,66,17,14,0.84,female
11,1,4,2000,26,1,1,1,2331,6.666666667,3.310344828,Shotgun,Weapon,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,6.666666667,0.99101087,-0.625090039,3.31,0.444775262,2.673941999,1.380249442,4.39,-0.216894507,5.695,66,17,14,0.84,female
11,1,2,2000,27,1,1,1,1859,5.75,3.137931034,Peacock,Birds,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,5.75,0.31385103,-0.772053512,3.14,-0.436775047,1.792391689,0.056408255,3.05,-0.849669306,5.403,66,17,14,0.84,female
11,1,3,3000,28,2,1,2,1455,4.041666667,5.724137931,Slipper,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,4.041666667,-0.94812867,1.458333306,5.72,-0.14998549,2.079181246,-0.941412342,2.04,-0.045698585,5.774,66,17,14,0.84,female
11,1,3,1500,29,2,1,2,1747,5.541666667,5.551724138,Bra,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,5.541666667,0.159951067,1.311369834,5.55,-0.014322888,2.214843848,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,1,3000,30,2,1,2,1335,5.333333333,3.586206897,Whale,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,5.333333333,0.006051103,-0.383032555,3.59,0.189134555,2.418301291,0.007011196,3,-0.10637562,5.746,66,17,14,0.84,female
11,1,2,2000,32,1,1,1,2046,2.5,5.379310345,Stone,Weapon,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,2.5,-2.086988401,1.164406361,5.38,0.961445062,3.190611798,-2.956812359,NA,1.094162868,6.3,66,17,14,0.84,female
11,1,1,2500,33,1,1,1,7596,5.875,4.206896552,Rooster,Birds,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,5.875,0.406191008,0.152951874,4.21,0.224151604,2.45331834,-1.030327048,1.95,0.372539553,5.967,66,17,14,0.84,female
11,1,1,2000,34,2,1,2,2296,5.541666667,2.931034483,Hyena,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,5.541666667,0.159951067,-0.953596625,2.93,-0.547925499,1.681241237,1.311093559,4.32,-0.518112647,5.556,66,17,14,0.84,female
11,1,2,3000,35,2,1,2,1622,5.52173913,2.896551724,Nectarine,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,5.52173913,0.1452302,-0.979531356,2.9,-2.229166736,0,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,3,2500,36,1,1,1,1623,2.434782609,3.103448276,Crowbar,Weapon,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,2.434782609,-2.13516578,-0.806633153,3.1,0.074029321,2.303196057,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,1,1500,38,1,1,1,1549,4.75,2.482758621,Basting brush,Kitchent Utensil,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,4.75,-0.424868795,-1.342617582,2.48,-2.229166736,NA,-0.121421159,2.87,0.149334744,5.864,66,17,14,0.84,female
11,1,1,2000,39,1,1,1,2864,3.125,4.689655172,Mushroom,Vegetable,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,3.125,-1.62528851,0.567907561,4.69,-0.274924227,1.954242509,0.056408255,3.05,0.667256582,6.103,66,17,14,0.84,female
11,1,4,2000,40,2,1,2,2588,5.708333333,4.137931034,Street car/trolley,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,5.708333333,0.283071037,0.092437503,4.14,0.250840207,2.480006943,0.24411708,3.24,-2.386098526,4.694,66,17,14,0.84,female
11,1,2,3000,41,1,1,1,2768,4.695652174,2.448275862,Flour sifter,Kitchent Utensil,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,4.695652174,-0.465016611,-1.368552312,2.45,-0.724016758,1.505149978,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,4,2000,42,2,1,2,2533,3.083333333,3.137931034,Rocket,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,3.083333333,-1.656068503,-0.772053512,3.14,-0.270125344,1.959041392,-0.091782923,2.9,0.407212144,5.983,66,17,14,0.84,female
11,1,3,3000,43,1,1,1,2940,4.458333333,2.275862069,Icecube tray,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,4.458333333,-0.640328744,-1.515515785,2.28,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,2,2000,44,2,1,2,1454,4.791666667,2.517241379,Date,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,4.791666667,-0.394088802,-1.308037941,2.52,-1.627106745,0.602059991,2.032290624,5.05,-1.538787066,5.085,66,17,14,0.84,female
11,1,4,1500,45,1,1,1,4894,4.375,2.448275862,Pepper grinder,Kitchent Utensil,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,4.375,-0.701888729,-1.368552312,2.45,-1.025046754,1.204119983,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,3,2500,46,2,1,2,1367,4.25,4.448275862,Cape,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,4.25,-0.794228707,0.360429717,4.45,0.675007632,2.904174368,-2.956812359,NA,-0.884341897,5.387,66,17,14,0.84,female
11,1,3,1500,47,2,1,2,1404,2.458333333,4.344827586,Apron,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,2.458333333,-2.117768393,0.265335706,4.34,-0.102061938,2.127104798,-2.956812359,NA,-1.296078924,5.197,66,17,14,0.84,female
11,1,4,3000,48,1,1,1,1890,5.916666667,2.655172414,Woodpecker,Birds,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,5.916666667,0.436971001,-1.187009199,2.66,-0.814193388,1.414973348,-0.39804469,2.59,-12.55817012,NA,66,17,14,0.84,female
11,1,2,2500,49,2,1,2,1184,4.416666667,3.517241379,Lime,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,4.416666667,-0.671108736,-0.443546926,3.52,-0.011682792,2.217483944,0.767725908,3.77,-0.060867844,5.767,66,17,14,0.84,female
11,1,3,3000,50,1,1,1,1491,3.875,5.068965517,Onion,Vegetable,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,3.875,-1.071248641,0.896414147,5.07,0.189134555,2.418301291,-0.467200573,2.52,-0.195224137,5.705,66,17,14,0.84,female
11,1,4,1500,51,2,1,2,1831,4.25,3.172413793,Wagon,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,4.25,-0.794228707,-0.746118782,3.17,0.192437191,2.421603927,-0.042385864,2.95,0.847120652,6.186,66,17,14,0.84,female
11,1,4,3000,52,1,1,1,1299,3.291666667,5.034482759,Garlic,Vegetable,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,3.291666667,-1.502168539,0.861834506,5.03,0.156439537,2.385606274,-0.249853513,2.74,0.665089545,6.102,66,17,14,0.84,female
11,1,2,1500,53,2,1,2,1235,6.625,4.275862069,Cantaloupe,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,6.625,0.960230877,0.213466245,4.28,-0.176088293,2.053078443,-0.536356456,2.45,1.256690642,6.375,66,17,14,0.84,female
11,1,3,3000,54,1,1,1,1796,5.958333333,3.75862069,Spatula,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,5.958333333,0.467750993,-0.236069083,3.76,-0.513163393,1.716003344,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,4,1500,55,1,1,1,2067,2.166666667,3.724137931,Screwdriver,Weapon,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,2.166666667,-2.333228342,-0.270648723,3.72,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,2,2500,56,1,1,1,1499,5.708333333,3.344827586,Can opener,Kitchent Utensil,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,5.708333333,0.283071037,-0.599155309,3.34,-0.737805042,1.491361694,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,2,3000,57,2,1,2,1110,6.333333333,3.862068966,Blueberry,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,6.333333333,0.744770927,-0.149619981,3.86,-0.365843876,1.86332286,0.13544355,3.13,0.593577325,6.069,66,17,14,0.84,female
11,1,4,2000,60,2,1,2,3866,1.75,5.689655172,Lift,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,1.75,-2.641028269,1.432398576,5.69,0.705836415,2.935003151,-0.220215277,2.77,0.329198813,5.947,66,17,14,0.84,female
11,1,4,1500,61,1,1,1,3194,5.791666667,4.793103448,Cork screw,Kitchent Utensil,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,5.791666667,0.344631023,0.654356662,4.79,-0.504890867,1.72427587,-2.956812359,NA,-12.55817012,NA,66,17,14,0.84,female
11,1,2,2000,62,2,1,2,1138,6.52173913,3.103448276,Apricot,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,6.52173913,0.883950025,-0.806633153,3.1,-1.326076749,0.903089987,0.738087672,3.74,-1.54312114,5.083,66,17,14,0.84,female
11,1,1,2000,63,1,1,1,1617,1.75,4.517241379,Rock,Weapon,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,1.75,-2.641028269,0.420944088,4.52,0.509613822,2.738780558,-2.956812359,NA,0.480891402,6.017,66,17,14,0.84,female
11,1,1,3000,64,2,1,2,2057,6.208333333,2.965517241,Zebra,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,6.208333333,0.652430949,-0.919016985,2.97,-0.251443131,1.977723605,-0.654909398,2.33,0.8557888,6.19,66,17,14,0.84,female
12,3,2,3000,1,2,1,2,1021,7,5,Peach,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,7,1.237250811,0.835899775,5,-0.047323148,2.181843588,-0.793221164,2.19,1.04215398,6.276,58,17,18,0.95,female
12,3,3,3000,3,2,1,2,1108,6.916666667,6.413793103,Jacket,Clothing,VESTUÁRIO,aTRUE,-0.5,0,healthy,-0.5,Old,6.916666667,1.175690826,2.054832106,6.41,0.987526863,3.216693599,-0.882135871,2.1,0.032314746,5.81,58,17,18,0.95,female
12,3,1,3000,4,1,1,1,3557,6.25,3.620689655,Oven mitts,Kitchent Utensil,MAMÍFERO,FALSE,0.5,0,healthy,-0.5,Old,6.25,0.683210942,-0.357097825,3.62,0.294579731,2.523746467,-2.956812359,NA,-12.55817012,NA,58,17,18,0.95,female
12,3,1,2000,5,2,1,2,906,4.833333333,3.482758621,Squirrel,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,4.833333333,-0.36330881,-0.478126567,3.48,0.123015782,2.3521825180000002,0.095925902,3.09,1.154839904,6.328,58,17,18,0.95,female
12,3,4,2000,6,2,1,2,1620,2.666666667,2.75862069,Raft,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,2.666666667,-1.963868429,-1.100560098,2.76,-0.422986762,1.806179974,0.99495238,4,-0.570121535,5.532,58,17,18,0.95,female
12,3,2,2000,7,1,1,1,1639,5.375,3,Goose,Birds,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,5.375,0.036831096,-0.893082254,3,0.105287015,2.334453751,0.105805314,3.1,0.628249917,6.085,58,17,18,0.95,female
12,3,2,1500,8,2,1,2,1105,5.75,3.413793103,Coconut,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,5.75,0.31385103,-0.538640938,3.41,0.213313033,2.442479769,-0.803100576,2.18,-0.622130422,5.508,58,17,18,0.95,female
12,3,4,2000,10,1,1,1,1661,3.166666667,2.931034483,Slingshot,Weapon,VEÍCULO,FALSE,0.5,0,healthy,-0.5,Old,3.166666667,-1.594508517,-0.953596625,2.93,0.239180594,2.46834733,-2.956812359,NA,-12.55817012,NA,58,17,18,0.95,female
12,3,4,2000,11,2,1,2,865,6.666666667,4.931034483,Taxi,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,6.666666667,0.99101087,0.775385404,4.93,0.845649704,3.074816441,0.056408255,3.05,1.154839904,6.328,58,17,18,0.95,female
12,3,2,1500,12,2,1,2,841,6.875,5.137931034,Strawberry,Fruit,FRUTO,aTRUE,-0.5,0,healthy,-0.5,Old,6.875,1.144910833,0.956928518,5.14,0.06968634,2.298853076,-1.178518226,1.8,0.87745917,6.2,58,17,18,0.95,female
12,3,2,2000,13,1,1,1,1224,6.75,6.379310345,Spoon,Kitchent Utensil,FRUTO,FALSE,0.5,0,healthy,-0.5,Old,6.75,1.052570855,2.028897376,6.38,0.490992567,2.720159303,-1.455141758,1.52,-0.017527104,5.787,58,17,18,0.95,female
12,3,3,1500,14,1,1,1,1361,6.666666667,6.517241379,Plate,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,0,healthy,-0.5,Old,6.666666667,0.99101087,2.149926118,6.52,0.776013776,3.005180513,-1.356347639,1.62,0.665089545,6.102,58,17,18,0.95,female
12,3,1,3000,15,2,1,2,914,6.291666667,5.137931034,Cow,Mammals,MAMÍFERO,aTRUE,-0.5,0,healthy,-0.5,Old,6.291666667,0.713990935,0.956928518,5.14,0.817718455,3.046885191,-1.277312345,1.7,1.0139825,6.263,58,17,18,0.95,female
12,3,4,2500,16,2,1,2,2628,6.125,5.931034483,Train,Vehicles,VEÍCULO,aTRUE,-0.5,0,healthy,-0.5,Old,6.125,0.590870964,1.639876419,5.93,0.81966335,3.048830087,-1.30695058,1.67,1.471227303,6.474,58,17,18,0.95,female
